country,province_state,date,deaths_day
Canada,"Diamond Princess",2020-02-06,0
Dominica,,2020-02-06,0
Grenada,,2020-02-06,0
Mozambique,,2020-02-06,0
Syria,,2020-02-06,0
Timor-Leste,,2020-02-06,0
Belize,,2020-02-06,0
Canada,Recovered,2020-02-06,0
Laos,,2020-02-06,0
Libya,,2020-02-06,0
"West Bank and Gaza",,2020-02-06,0
Guinea-Bissau,,2020-02-06,0
Mali,,2020-02-06,0
"Saint Kitts and Nevis",,2020-02-06,0
Canada,"Northwest Territories",2020-02-06,0
Canada,Yukon,2020-02-06,0
Kosovo,,2020-02-06,0
Burma,,2020-02-06,0
"United Kingdom",Anguilla,2020-02-06,0
"United Kingdom","British Virgin Islands",2020-02-06,0
"United Kingdom","Turks and Caicos Islands",2020-02-06,0
"MS Zaandam",,2020-02-06,0
Botswana,,2020-02-06,0
Afghanistan,,2020-02-07,0
Albania,,2020-02-07,0
Algeria,,2020-02-07,0
Andorra,,2020-02-07,0
Angola,,2020-02-07,0
"Antigua and Barbuda",,2020-02-07,0
Argentina,,2020-02-07,0
Armenia,,2020-02-07,0
Australia,"Australian Capital Territory",2020-02-07,0
Australia,"New South Wales",2020-02-07,0
Australia,"Northern Territory",2020-02-07,0
Australia,Queensland,2020-02-07,0
Australia,"South Australia",2020-02-07,0
Australia,Tasmania,2020-02-07,0
Australia,Victoria,2020-02-07,0
Australia,"Western Australia",2020-02-07,0
Austria,,2020-02-07,0
Azerbaijan,,2020-02-07,0
Bahamas,,2020-02-07,0
Bahrain,,2020-02-07,0
Bangladesh,,2020-02-07,0
Barbados,,2020-02-07,0
Belarus,,2020-02-07,0
Belgium,,2020-02-07,0
Benin,,2020-02-07,0
Bhutan,,2020-02-07,0
Bolivia,,2020-02-07,0
"Bosnia and Herzegovina",,2020-02-07,0
Brazil,,2020-02-07,0
Brunei,,2020-02-07,0
Bulgaria,,2020-02-07,0
"Burkina Faso",,2020-02-07,0
"Cabo Verde",,2020-02-07,0
Cambodia,,2020-02-07,0
Cameroon,,2020-02-07,0
Canada,Alberta,2020-02-07,0
Canada,"British Columbia",2020-02-07,0
Canada,"Grand Princess",2020-02-07,0
Canada,Manitoba,2020-02-07,0
Canada,"New Brunswick",2020-02-07,0
Canada,"Newfoundland and Labrador",2020-02-07,0
Canada,"Nova Scotia",2020-02-07,0
Canada,Ontario,2020-02-07,0
Canada,"Prince Edward Island",2020-02-07,0
Canada,Quebec,2020-02-07,0
Canada,Saskatchewan,2020-02-07,0
"Central African Republic",,2020-02-07,0
Chad,,2020-02-07,0
Chile,,2020-02-07,0
China,Anhui,2020-02-07,0
China,Beijing,2020-02-07,0
China,Chongqing,2020-02-07,0
China,Fujian,2020-02-07,0
China,Gansu,2020-02-07,0
China,Guangdong,2020-02-07,1
China,Guangxi,2020-02-07,0
China,Guizhou,2020-02-07,0
China,Hainan,2020-02-07,1
China,Hebei,2020-02-07,0
China,Heilongjiang,2020-02-07,0
China,Henan,2020-02-07,1
China,"Hong Kong",2020-02-07,0
China,Hubei,2020-02-07,81
China,Hunan,2020-02-07,0
China,"Inner Mongolia",2020-02-07,0
China,Jiangsu,2020-02-07,0
China,Jiangxi,2020-02-07,0
China,Jilin,2020-02-07,1
China,Liaoning,2020-02-07,0
China,Macau,2020-02-07,0
China,Ningxia,2020-02-07,0
China,Qinghai,2020-02-07,0
China,Shaanxi,2020-02-07,0
China,Shandong,2020-02-07,0
China,Shanghai,2020-02-07,0
China,Shanxi,2020-02-07,0
China,Sichuan,2020-02-07,0
China,Tianjin,2020-02-07,0
China,Tibet,2020-02-07,0
China,Xinjiang,2020-02-07,0
China,Yunnan,2020-02-07,0
China,Zhejiang,2020-02-07,0
Colombia,,2020-02-07,0
"Congo (Brazzaville)",,2020-02-07,0
"Congo (Kinshasa)",,2020-02-07,0
"Costa Rica",,2020-02-07,0
"Cote d'Ivoire",,2020-02-07,0
Croatia,,2020-02-07,0
"Diamond Princess",,2020-02-07,0
Cuba,,2020-02-07,0
Cyprus,,2020-02-07,0
Czechia,,2020-02-07,0
Denmark,"Faroe Islands",2020-02-07,0
Denmark,Greenland,2020-02-07,0
Denmark,,2020-02-07,0
Djibouti,,2020-02-07,0
"Dominican Republic",,2020-02-07,0
Ecuador,,2020-02-07,0
Egypt,,2020-02-07,0
"El Salvador",,2020-02-07,0
"Equatorial Guinea",,2020-02-07,0
Eritrea,,2020-02-07,0
Estonia,,2020-02-07,0
Eswatini,,2020-02-07,0
Ethiopia,,2020-02-07,0
Fiji,,2020-02-07,0
Finland,,2020-02-07,0
France,"French Guiana",2020-02-07,0
France,"French Polynesia",2020-02-07,0
France,Guadeloupe,2020-02-07,0
France,Mayotte,2020-02-07,0
France,"New Caledonia",2020-02-07,0
France,Reunion,2020-02-07,0
France,"Saint Barthelemy",2020-02-07,0
France,"St Martin",2020-02-07,0
France,Martinique,2020-02-07,0
France,,2020-02-07,0
Gabon,,2020-02-07,0
Gambia,,2020-02-07,0
Georgia,,2020-02-07,0
Germany,,2020-02-07,0
Ghana,,2020-02-07,0
Greece,,2020-02-07,0
Guatemala,,2020-02-07,0
Guinea,,2020-02-07,0
Guyana,,2020-02-07,0
Haiti,,2020-02-07,0
"Holy See",,2020-02-07,0
Honduras,,2020-02-07,0
Hungary,,2020-02-07,0
Iceland,,2020-02-07,0
India,,2020-02-07,0
Indonesia,,2020-02-07,0
Iran,,2020-02-07,0
Iraq,,2020-02-07,0
Ireland,,2020-02-07,0
Israel,,2020-02-07,0
Italy,,2020-02-07,0
Jamaica,,2020-02-07,0
Japan,,2020-02-07,0
Jordan,,2020-02-07,0
Kazakhstan,,2020-02-07,0
Kenya,,2020-02-07,0
"Korea, South",,2020-02-07,0
Kuwait,,2020-02-07,0
Kyrgyzstan,,2020-02-07,0
Latvia,,2020-02-07,0
Lebanon,,2020-02-07,0
Liberia,,2020-02-07,0
Liechtenstein,,2020-02-07,0
Lithuania,,2020-02-07,0
Luxembourg,,2020-02-07,0
Madagascar,,2020-02-07,0
Malaysia,,2020-02-07,0
Maldives,,2020-02-07,0
Malta,,2020-02-07,0
Mauritania,,2020-02-07,0
Mauritius,,2020-02-07,0
Mexico,,2020-02-07,0
Moldova,,2020-02-07,0
Monaco,,2020-02-07,0
Mongolia,,2020-02-07,0
Montenegro,,2020-02-07,0
Morocco,,2020-02-07,0
Namibia,,2020-02-07,0
Nepal,,2020-02-07,0
Netherlands,Aruba,2020-02-07,0
Netherlands,Curacao,2020-02-07,0
Netherlands,"Sint Maarten",2020-02-07,0
Netherlands,,2020-02-07,0
"New Zealand",,2020-02-07,0
Nicaragua,,2020-02-07,0
Niger,,2020-02-07,0
Nigeria,,2020-02-07,0
"North Macedonia",,2020-02-07,0
Norway,,2020-02-07,0
Oman,,2020-02-07,0
Pakistan,,2020-02-07,0
Panama,,2020-02-07,0
"Papua New Guinea",,2020-02-07,0
Paraguay,,2020-02-07,0
Peru,,2020-02-07,0
Philippines,,2020-02-07,0
Poland,,2020-02-07,0
Portugal,,2020-02-07,0
Qatar,,2020-02-07,0
Romania,,2020-02-07,0
Russia,,2020-02-07,0
Rwanda,,2020-02-07,0
"Saint Lucia",,2020-02-07,0
"Saint Vincent and the Grenadines",,2020-02-07,0
"San Marino",,2020-02-07,0
"Saudi Arabia",,2020-02-07,0
Senegal,,2020-02-07,0
Serbia,,2020-02-07,0
Seychelles,,2020-02-07,0
Singapore,,2020-02-07,0
Slovakia,,2020-02-07,0
Slovenia,,2020-02-07,0
Somalia,,2020-02-07,0
"South Africa",,2020-02-07,0
Spain,,2020-02-07,0
"Sri Lanka",,2020-02-07,0
Sudan,,2020-02-07,0
Suriname,,2020-02-07,0
Sweden,,2020-02-07,0
Switzerland,,2020-02-07,0
Taiwan*,,2020-02-07,0
Tanzania,,2020-02-07,0
Thailand,,2020-02-07,0
Togo,,2020-02-07,0
"Trinidad and Tobago",,2020-02-07,0
Tunisia,,2020-02-07,0
Turkey,,2020-02-07,0
Uganda,,2020-02-07,0
Ukraine,,2020-02-07,0
"United Arab Emirates",,2020-02-07,0
"United Kingdom",Bermuda,2020-02-07,0
"United Kingdom","Cayman Islands",2020-02-07,0
"United Kingdom","Channel Islands",2020-02-07,0
"United Kingdom",Gibraltar,2020-02-07,0
"United Kingdom","Isle of Man",2020-02-07,0
"United Kingdom",Montserrat,2020-02-07,0
"United Kingdom",,2020-02-07,0
Uruguay,,2020-02-07,0
US,,2020-02-07,0
Uzbekistan,,2020-02-07,0
Venezuela,,2020-02-07,0
Vietnam,,2020-02-07,0
Zambia,,2020-02-07,0
Zimbabwe,,2020-02-07,0
Canada,"Diamond Princess",2020-02-07,0
Dominica,,2020-02-07,0
Grenada,,2020-02-07,0
Mozambique,,2020-02-07,0
Syria,,2020-02-07,0
Timor-Leste,,2020-02-07,0
Belize,,2020-02-07,0
Canada,Recovered,2020-02-07,0
Laos,,2020-02-07,0
Libya,,2020-02-07,0
"West Bank and Gaza",,2020-02-07,0
Guinea-Bissau,,2020-02-07,0
Mali,,2020-02-07,0
"Saint Kitts and Nevis",,2020-02-07,0
Canada,"Northwest Territories",2020-02-07,0
Canada,Yukon,2020-02-07,0
Kosovo,,2020-02-07,0
Burma,,2020-02-07,0
"United Kingdom",Anguilla,2020-02-07,0
"United Kingdom","British Virgin Islands",2020-02-07,0
"United Kingdom","Turks and Caicos Islands",2020-02-07,0
"MS Zaandam",,2020-02-07,0
Botswana,,2020-02-07,0
Afghanistan,,2020-02-08,0
Albania,,2020-02-08,0
Algeria,,2020-02-08,0
Andorra,,2020-02-08,0
Angola,,2020-02-08,0
"Antigua and Barbuda",,2020-02-08,0
Argentina,,2020-02-08,0
Armenia,,2020-02-08,0
Australia,"Australian Capital Territory",2020-02-08,0
Australia,"New South Wales",2020-02-08,0
Australia,"Northern Territory",2020-02-08,0
Australia,Queensland,2020-02-08,0
Australia,"South Australia",2020-02-08,0
Australia,Tasmania,2020-02-08,0
Australia,Victoria,2020-02-08,0
Australia,"Western Australia",2020-02-08,0
Austria,,2020-02-08,0
Azerbaijan,,2020-02-08,0
Bahamas,,2020-02-08,0
Bahrain,,2020-02-08,0
Bangladesh,,2020-02-08,0
Barbados,,2020-02-08,0
Belarus,,2020-02-08,0
Belgium,,2020-02-08,0
Benin,,2020-02-08,0
Bhutan,,2020-02-08,0
Bolivia,,2020-02-08,0
"Bosnia and Herzegovina",,2020-02-08,0
Brazil,,2020-02-08,0
Brunei,,2020-02-08,0
Bulgaria,,2020-02-08,0
"Burkina Faso",,2020-02-08,0
"Cabo Verde",,2020-02-08,0
Cambodia,,2020-02-08,0
Cameroon,,2020-02-08,0
Canada,Alberta,2020-02-08,0
Canada,"British Columbia",2020-02-08,0
Canada,"Grand Princess",2020-02-08,0
Canada,Manitoba,2020-02-08,0
Canada,"New Brunswick",2020-02-08,0
Canada,"Newfoundland and Labrador",2020-02-08,0
Canada,"Nova Scotia",2020-02-08,0
Canada,Ontario,2020-02-08,0
Canada,"Prince Edward Island",2020-02-08,0
Canada,Quebec,2020-02-08,0
Canada,Saskatchewan,2020-02-08,0
"Central African Republic",,2020-02-08,0
Chad,,2020-02-08,0
Chile,,2020-02-08,0
China,Anhui,2020-02-08,0
China,Beijing,2020-02-08,1
China,Chongqing,2020-02-08,0
China,Fujian,2020-02-08,0
China,Gansu,2020-02-08,1
China,Guangdong,2020-02-08,0
China,Guangxi,2020-02-08,0
China,Guizhou,2020-02-08,0
China,Hainan,2020-02-08,0
China,Hebei,2020-02-08,0
China,Heilongjiang,2020-02-08,2
China,Henan,2020-02-08,1
China,"Hong Kong",2020-02-08,0
China,Hubei,2020-02-08,81
China,Hunan,2020-02-08,1
China,"Inner Mongolia",2020-02-08,0
China,Jiangsu,2020-02-08,0
China,Jiangxi,2020-02-08,0
China,Jilin,2020-02-08,0
China,Liaoning,2020-02-08,0
China,Macau,2020-02-08,0
China,Ningxia,2020-02-08,0
China,Qinghai,2020-02-08,0
China,Shaanxi,2020-02-08,0
China,Shandong,2020-02-08,0
China,Shanghai,2020-02-08,0
China,Shanxi,2020-02-08,0
China,Sichuan,2020-02-08,0
China,Tianjin,2020-02-08,0
China,Tibet,2020-02-08,0
China,Xinjiang,2020-02-08,0
China,Yunnan,2020-02-08,0
China,Zhejiang,2020-02-08,0
Colombia,,2020-02-08,0
"Congo (Brazzaville)",,2020-02-08,0
"Congo (Kinshasa)",,2020-02-08,0
"Costa Rica",,2020-02-08,0
"Cote d'Ivoire",,2020-02-08,0
Croatia,,2020-02-08,0
"Diamond Princess",,2020-02-08,0
Cuba,,2020-02-08,0
Cyprus,,2020-02-08,0
Czechia,,2020-02-08,0
Denmark,"Faroe Islands",2020-02-08,0
Denmark,Greenland,2020-02-08,0
Denmark,,2020-02-08,0
Djibouti,,2020-02-08,0
"Dominican Republic",,2020-02-08,0
Ecuador,,2020-02-08,0
Egypt,,2020-02-08,0
"El Salvador",,2020-02-08,0
"Equatorial Guinea",,2020-02-08,0
Eritrea,,2020-02-08,0
Estonia,,2020-02-08,0
Eswatini,,2020-02-08,0
Ethiopia,,2020-02-08,0
Fiji,,2020-02-08,0
Finland,,2020-02-08,0
France,"French Guiana",2020-02-08,0
France,"French Polynesia",2020-02-08,0
France,Guadeloupe,2020-02-08,0
France,Mayotte,2020-02-08,0
France,"New Caledonia",2020-02-08,0
France,Reunion,2020-02-08,0
France,"Saint Barthelemy",2020-02-08,0
France,"St Martin",2020-02-08,0
France,Martinique,2020-02-08,0
France,,2020-02-08,0
Gabon,,2020-02-08,0
Gambia,,2020-02-08,0
Georgia,,2020-02-08,0
Germany,,2020-02-08,0
Ghana,,2020-02-08,0
Greece,,2020-02-08,0
Guatemala,,2020-02-08,0
Guinea,,2020-02-08,0
Guyana,,2020-02-08,0
Haiti,,2020-02-08,0
"Holy See",,2020-02-08,0
Honduras,,2020-02-08,0
Hungary,,2020-02-08,0
Iceland,,2020-02-08,0
India,,2020-02-08,0
Indonesia,,2020-02-08,0
Iran,,2020-02-08,0
Iraq,,2020-02-08,0
Ireland,,2020-02-08,0
Israel,,2020-02-08,0
Italy,,2020-02-08,0
Jamaica,,2020-02-08,0
Japan,,2020-02-08,0
Jordan,,2020-02-08,0
Kazakhstan,,2020-02-08,0
Kenya,,2020-02-08,0
"Korea, South",,2020-02-08,0
Kuwait,,2020-02-08,0
Kyrgyzstan,,2020-02-08,0
Latvia,,2020-02-08,0
Lebanon,,2020-02-08,0
Liberia,,2020-02-08,0
Liechtenstein,,2020-02-08,0
Lithuania,,2020-02-08,0
Luxembourg,,2020-02-08,0
Madagascar,,2020-02-08,0
Malaysia,,2020-02-08,0
Maldives,,2020-02-08,0
Malta,,2020-02-08,0
Mauritania,,2020-02-08,0
Mauritius,,2020-02-08,0
Mexico,,2020-02-08,0
Moldova,,2020-02-08,0
Monaco,,2020-02-08,0
Mongolia,,2020-02-08,0
Montenegro,,2020-02-08,0
Morocco,,2020-02-08,0
Namibia,,2020-02-08,0
Nepal,,2020-02-08,0
Netherlands,Aruba,2020-02-08,0
Netherlands,Curacao,2020-02-08,0
Netherlands,"Sint Maarten",2020-02-08,0
Netherlands,,2020-02-08,0
"New Zealand",,2020-02-08,0
Nicaragua,,2020-02-08,0
Niger,,2020-02-08,0
Nigeria,,2020-02-08,0
"North Macedonia",,2020-02-08,0
Norway,,2020-02-08,0
Oman,,2020-02-08,0
Pakistan,,2020-02-08,0
Panama,,2020-02-08,0
"Papua New Guinea",,2020-02-08,0
Paraguay,,2020-02-08,0
Peru,,2020-02-08,0
Philippines,,2020-02-08,0
Poland,,2020-02-08,0
Portugal,,2020-02-08,0
Qatar,,2020-02-08,0
Romania,,2020-02-08,0
Russia,,2020-02-08,0
Rwanda,,2020-02-08,0
"Saint Lucia",,2020-02-08,0
"Saint Vincent and the Grenadines",,2020-02-08,0
"San Marino",,2020-02-08,0
"Saudi Arabia",,2020-02-08,0
Senegal,,2020-02-08,0
Serbia,,2020-02-08,0
Seychelles,,2020-02-08,0
Singapore,,2020-02-08,0
Slovakia,,2020-02-08,0
Slovenia,,2020-02-08,0
Somalia,,2020-02-08,0
"South Africa",,2020-02-08,0
Spain,,2020-02-08,0
"Sri Lanka",,2020-02-08,0
Sudan,,2020-02-08,0
Suriname,,2020-02-08,0
Sweden,,2020-02-08,0
Switzerland,,2020-02-08,0
Taiwan*,,2020-02-08,0
Tanzania,,2020-02-08,0
Thailand,,2020-02-08,0
Togo,,2020-02-08,0
"Trinidad and Tobago",,2020-02-08,0
Tunisia,,2020-02-08,0
Turkey,,2020-02-08,0
Uganda,,2020-02-08,0
Ukraine,,2020-02-08,0
"United Arab Emirates",,2020-02-08,0
"United Kingdom",Bermuda,2020-02-08,0
"United Kingdom","Cayman Islands",2020-02-08,0
"United Kingdom","Channel Islands",2020-02-08,0
"United Kingdom",Gibraltar,2020-02-08,0
"United Kingdom","Isle of Man",2020-02-08,0
"United Kingdom",Montserrat,2020-02-08,0
"United Kingdom",,2020-02-08,0
Uruguay,,2020-02-08,0
US,,2020-02-08,0
Uzbekistan,,2020-02-08,0
Venezuela,,2020-02-08,0
Vietnam,,2020-02-08,0
Zambia,,2020-02-08,0
Zimbabwe,,2020-02-08,0
Canada,"Diamond Princess",2020-02-08,0
Dominica,,2020-02-08,0
Grenada,,2020-02-08,0
Mozambique,,2020-02-08,0
Syria,,2020-02-08,0
Timor-Leste,,2020-02-08,0
Belize,,2020-02-08,0
Canada,Recovered,2020-02-08,0
Laos,,2020-02-08,0
Libya,,2020-02-08,0
"West Bank and Gaza",,2020-02-08,0
Guinea-Bissau,,2020-02-08,0
Mali,,2020-02-08,0
"Saint Kitts and Nevis",,2020-02-08,0
Canada,"Northwest Territories",2020-02-08,0
Canada,Yukon,2020-02-08,0
Kosovo,,2020-02-08,0
Burma,,2020-02-08,0
"United Kingdom",Anguilla,2020-02-08,0
"United Kingdom","British Virgin Islands",2020-02-08,0
"United Kingdom","Turks and Caicos Islands",2020-02-08,0
"MS Zaandam",,2020-02-08,0
Botswana,,2020-02-08,0
Afghanistan,,2020-02-09,0
Albania,,2020-02-09,0
Algeria,,2020-02-09,0
Andorra,,2020-02-09,0
Angola,,2020-02-09,0
"Antigua and Barbuda",,2020-02-09,0
Argentina,,2020-02-09,0
Armenia,,2020-02-09,0
Australia,"Australian Capital Territory",2020-02-09,0
Australia,"New South Wales",2020-02-09,0
Australia,"Northern Territory",2020-02-09,0
Australia,Queensland,2020-02-09,0
Australia,"South Australia",2020-02-09,0
Australia,Tasmania,2020-02-09,0
Australia,Victoria,2020-02-09,0
Australia,"Western Australia",2020-02-09,0
Austria,,2020-02-09,0
Azerbaijan,,2020-02-09,0
Bahamas,,2020-02-09,0
Bahrain,,2020-02-09,0
Bangladesh,,2020-02-09,0
Barbados,,2020-02-09,0
Belarus,,2020-02-09,0
Belgium,,2020-02-09,0
Benin,,2020-02-09,0
Bhutan,,2020-02-09,0
Bolivia,,2020-02-09,0
"Bosnia and Herzegovina",,2020-02-09,0
Brazil,,2020-02-09,0
Brunei,,2020-02-09,0
Bulgaria,,2020-02-09,0
"Burkina Faso",,2020-02-09,0
"Cabo Verde",,2020-02-09,0
Cambodia,,2020-02-09,0
Cameroon,,2020-02-09,0
Canada,Alberta,2020-02-09,0
Canada,"British Columbia",2020-02-09,0
Canada,"Grand Princess",2020-02-09,0
Canada,Manitoba,2020-02-09,0
Canada,"New Brunswick",2020-02-09,0
Canada,"Newfoundland and Labrador",2020-02-09,0
Canada,"Nova Scotia",2020-02-09,0
Canada,Ontario,2020-02-09,0
Canada,"Prince Edward Island",2020-02-09,0
Canada,Quebec,2020-02-09,0
Canada,Saskatchewan,2020-02-09,0
"Central African Republic",,2020-02-09,0
Chad,,2020-02-09,0
Chile,,2020-02-09,0
China,Anhui,2020-02-09,1
China,Beijing,2020-02-09,0
China,Chongqing,2020-02-09,0
China,Fujian,2020-02-09,0
China,Gansu,2020-02-09,1
China,Guangdong,2020-02-09,0
China,Guangxi,2020-02-09,1
China,Guizhou,2020-02-09,0
China,Hainan,2020-02-09,1
China,Hebei,2020-02-09,1
China,Heilongjiang,2020-02-09,1
China,Henan,2020-02-09,2
China,"Hong Kong",2020-02-09,0
China,Hubei,2020-02-09,91
China,Hunan,2020-02-09,0
China,"Inner Mongolia",2020-02-09,0
China,Jiangsu,2020-02-09,0
China,Jiangxi,2020-02-09,0
China,Jilin,2020-02-09,0
China,Liaoning,2020-02-09,0
China,Macau,2020-02-09,0
China,Ningxia,2020-02-09,0
China,Qinghai,2020-02-09,0
China,Shaanxi,2020-02-09,0
China,Shandong,2020-02-09,1
China,Shanghai,2020-02-09,0
China,Shanxi,2020-02-09,0
China,Sichuan,2020-02-09,0
China,Tianjin,2020-02-09,0
China,Tibet,2020-02-09,0
China,Xinjiang,2020-02-09,0
China,Yunnan,2020-02-09,0
China,Zhejiang,2020-02-09,0
Colombia,,2020-02-09,0
"Congo (Brazzaville)",,2020-02-09,0
"Congo (Kinshasa)",,2020-02-09,0
"Costa Rica",,2020-02-09,0
"Cote d'Ivoire",,2020-02-09,0
Croatia,,2020-02-09,0
"Diamond Princess",,2020-02-09,0
Cuba,,2020-02-09,0
Cyprus,,2020-02-09,0
Czechia,,2020-02-09,0
Denmark,"Faroe Islands",2020-02-09,0
Denmark,Greenland,2020-02-09,0
Denmark,,2020-02-09,0
Djibouti,,2020-02-09,0
"Dominican Republic",,2020-02-09,0
Ecuador,,2020-02-09,0
Egypt,,2020-02-09,0
"El Salvador",,2020-02-09,0
"Equatorial Guinea",,2020-02-09,0
Eritrea,,2020-02-09,0
Estonia,,2020-02-09,0
Eswatini,,2020-02-09,0
Ethiopia,,2020-02-09,0
Fiji,,2020-02-09,0
Finland,,2020-02-09,0
France,"French Guiana",2020-02-09,0
France,"French Polynesia",2020-02-09,0
France,Guadeloupe,2020-02-09,0
France,Mayotte,2020-02-09,0
France,"New Caledonia",2020-02-09,0
France,Reunion,2020-02-09,0
France,"Saint Barthelemy",2020-02-09,0
France,"St Martin",2020-02-09,0
France,Martinique,2020-02-09,0
France,,2020-02-09,0
Gabon,,2020-02-09,0
Gambia,,2020-02-09,0
Georgia,,2020-02-09,0
Germany,,2020-02-09,0
Ghana,,2020-02-09,0
Greece,,2020-02-09,0
Guatemala,,2020-02-09,0
Guinea,,2020-02-09,0
Guyana,,2020-02-09,0
Haiti,,2020-02-09,0
"Holy See",,2020-02-09,0
Honduras,,2020-02-09,0
Hungary,,2020-02-09,0
Iceland,,2020-02-09,0
India,,2020-02-09,0
Indonesia,,2020-02-09,0
Iran,,2020-02-09,0
Iraq,,2020-02-09,0
Ireland,,2020-02-09,0
Israel,,2020-02-09,0
Italy,,2020-02-09,0
Jamaica,,2020-02-09,0
Japan,,2020-02-09,0
Jordan,,2020-02-09,0
Kazakhstan,,2020-02-09,0
Kenya,,2020-02-09,0
"Korea, South",,2020-02-09,0
Kuwait,,2020-02-09,0
Kyrgyzstan,,2020-02-09,0
Latvia,,2020-02-09,0
Lebanon,,2020-02-09,0
Liberia,,2020-02-09,0
Liechtenstein,,2020-02-09,0
Lithuania,,2020-02-09,0
Luxembourg,,2020-02-09,0
Madagascar,,2020-02-09,0
Malaysia,,2020-02-09,0
Maldives,,2020-02-09,0
Malta,,2020-02-09,0
Mauritania,,2020-02-09,0
Mauritius,,2020-02-09,0
Mexico,,2020-02-09,0
Moldova,,2020-02-09,0
Monaco,,2020-02-09,0
Mongolia,,2020-02-09,0
Montenegro,,2020-02-09,0
Morocco,,2020-02-09,0
Namibia,,2020-02-09,0
Nepal,,2020-02-09,0
Netherlands,Aruba,2020-02-09,0
Netherlands,Curacao,2020-02-09,0
Netherlands,"Sint Maarten",2020-02-09,0
Netherlands,,2020-02-09,0
"New Zealand",,2020-02-09,0
Nicaragua,,2020-02-09,0
Niger,,2020-02-09,0
Nigeria,,2020-02-09,0
"North Macedonia",,2020-02-09,0
Norway,,2020-02-09,0
Oman,,2020-02-09,0
Pakistan,,2020-02-09,0
Panama,,2020-02-09,0
"Papua New Guinea",,2020-02-09,0
Paraguay,,2020-02-09,0
Peru,,2020-02-09,0
Philippines,,2020-02-09,0
Poland,,2020-02-09,0
Portugal,,2020-02-09,0
Qatar,,2020-02-09,0
Romania,,2020-02-09,0
Russia,,2020-02-09,0
Rwanda,,2020-02-09,0
"Saint Lucia",,2020-02-09,0
"Saint Vincent and the Grenadines",,2020-02-09,0
"San Marino",,2020-02-09,0
"Saudi Arabia",,2020-02-09,0
Senegal,,2020-02-09,0
Serbia,,2020-02-09,0
Seychelles,,2020-02-09,0
Singapore,,2020-02-09,0
Slovakia,,2020-02-09,0
Slovenia,,2020-02-09,0
Somalia,,2020-02-09,0
"South Africa",,2020-02-09,0
Spain,,2020-02-09,0
"Sri Lanka",,2020-02-09,0
Sudan,,2020-02-09,0
Suriname,,2020-02-09,0
Sweden,,2020-02-09,0
Switzerland,,2020-02-09,0
Taiwan*,,2020-02-09,0
Tanzania,,2020-02-09,0
Thailand,,2020-02-09,0
Togo,,2020-02-09,0
"Trinidad and Tobago",,2020-02-09,0
Tunisia,,2020-02-09,0
Turkey,,2020-02-09,0
Uganda,,2020-02-09,0
Ukraine,,2020-02-09,0
"United Arab Emirates",,2020-02-09,0
"United Kingdom",Bermuda,2020-02-09,0
"United Kingdom","Cayman Islands",2020-02-09,0
"United Kingdom","Channel Islands",2020-02-09,0
"United Kingdom",Gibraltar,2020-02-09,0
"United Kingdom","Isle of Man",2020-02-09,0
"United Kingdom",Montserrat,2020-02-09,0
"United Kingdom",,2020-02-09,0
Uruguay,,2020-02-09,0
US,,2020-02-09,0
Uzbekistan,,2020-02-09,0
Venezuela,,2020-02-09,0
Vietnam,,2020-02-09,0
Zambia,,2020-02-09,0
Zimbabwe,,2020-02-09,0
Canada,"Diamond Princess",2020-02-09,0
Dominica,,2020-02-09,0
Grenada,,2020-02-09,0
Mozambique,,2020-02-09,0
Syria,,2020-02-09,0
Timor-Leste,,2020-02-09,0
Belize,,2020-02-09,0
Canada,Recovered,2020-02-09,0
Laos,,2020-02-09,0
Libya,,2020-02-09,0
"West Bank and Gaza",,2020-02-09,0
Guinea-Bissau,,2020-02-09,0
Mali,,2020-02-09,0
"Saint Kitts and Nevis",,2020-02-09,0
Canada,"Northwest Territories",2020-02-09,0
Canada,Yukon,2020-02-09,0
Kosovo,,2020-02-09,0
Burma,,2020-02-09,0
"United Kingdom",Anguilla,2020-02-09,0
"United Kingdom","British Virgin Islands",2020-02-09,0
"United Kingdom","Turks and Caicos Islands",2020-02-09,0
"MS Zaandam",,2020-02-09,0
Botswana,,2020-02-09,0
Afghanistan,,2020-02-10,0
Albania,,2020-02-10,0
Algeria,,2020-02-10,0
Andorra,,2020-02-10,0
Angola,,2020-02-10,0
"Antigua and Barbuda",,2020-02-10,0
Argentina,,2020-02-10,0
Armenia,,2020-02-10,0
Australia,"Australian Capital Territory",2020-02-10,0
Australia,"New South Wales",2020-02-10,0
Australia,"Northern Territory",2020-02-10,0
Australia,Queensland,2020-02-10,0
Australia,"South Australia",2020-02-10,0
Australia,Tasmania,2020-02-10,0
Australia,Victoria,2020-02-10,0
Australia,"Western Australia",2020-02-10,0
Austria,,2020-02-10,0
Azerbaijan,,2020-02-10,0
Bahamas,,2020-02-10,0
Bahrain,,2020-02-10,0
Bangladesh,,2020-02-10,0
Barbados,,2020-02-10,0
Belarus,,2020-02-10,0
Belgium,,2020-02-10,0
Benin,,2020-02-10,0
Bhutan,,2020-02-10,0
Bolivia,,2020-02-10,0
"Bosnia and Herzegovina",,2020-02-10,0
Brazil,,2020-02-10,0
Brunei,,2020-02-10,0
Bulgaria,,2020-02-10,0
"Burkina Faso",,2020-02-10,0
"Cabo Verde",,2020-02-10,0
Cambodia,,2020-02-10,0
